Province/State,Country/Region,Latitude,Longitude,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Case_Fatality_Rate,Recovery_Rate
Xinjiang,China,41.1129,85.2401,2020-02-07,39,0,0,39,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-02-07,138,0,12,126,Western Pacific,0.0,0.08695652173913043
Zhejiang,China,29.1832,120.0934,2020-02-07,1006,0,123,883,Western Pacific,0.0,0.12226640159045726
Unknown,Finland,61.92411,25.748151,2020-02-07,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-02-07,6,0,0,6,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-02-07,13,0,0,13,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-02-07,3,0,0,3,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-02-07,3,0,0,3,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-02-07,23,0,1,22,Western Pacific,0.0,0.043478260869565216
Unknown,South Korea,35.907757,127.766922,2020-02-07,24,0,1,23,Western Pacific,0.0,0.041666666666666664
Unknown,Malaysia,4.210484,101.975766,2020-02-07,12,0,1,11,Western Pacific,0.0,0.08333333333333333
Unknown,Nepal,28.1667,84.25,2020-02-07,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-02-07,3,1,0,2,Western Pacific,0.3333333333333333,0.0
Unknown,Russia,61.52401,105.318756,2020-02-07,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-02-07,30,0,0,30,Western Pacific,0.0,0.0
Unknown,Spain,40.463667,-3.74922,2020-02-07,1,0,0,1,Europe,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-02-07,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Sweden,60.128161,18.643501,2020-02-07,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-02-07,16,0,1,15,Western Pacific,0.0,0.0625
Unknown,Thailand,15.870032,100.992541,2020-02-07,25,0,5,20,South-East Asia,0.0,0.2
Unknown,United Arab Emirates,23.424076,53.847818,2020-02-07,5,0,0,5,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-02-07,9,0,0,9,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-02-07,11,0,0,11,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-02-07,10,0,1,9,Western Pacific,0.0,0.1
New South Wales,Australia,-33.8688,151.2093,2020-02-08,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-08,5,0,0,5,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-08,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-08,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Belgium,50.8333,4.469936,2020-02-08,1,0,0,1,Europe,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-08,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-08,4,0,0,4,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-08,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-08,733,0,59,674,Western Pacific,0.0,0.08049113233287858
Beijing,China,40.1824,116.4142,2020-02-08,315,2,34,279,Western Pacific,0.006349206349206349,0.10793650793650794
Chongqing,China,30.0572,107.874,2020-02-08,428,2,39,387,Western Pacific,0.004672897196261682,0.0911214953271028
Fujian,China,26.0789,117.9874,2020-02-08,239,0,24,215,Western Pacific,0.0,0.100418410041841
Gansu,China,35.7518,104.2861,2020-02-08,79,1,12,66,Western Pacific,0.012658227848101266,0.1518987341772152
Guangdong,China,23.3417,113.4244,2020-02-08,1095,1,112,982,Western Pacific,0.0009132420091324201,0.10228310502283106
Guangxi,China,23.8298,108.7881,2020-02-08,183,0,17,166,Western Pacific,0.0,0.09289617486338798
Guizhou,China,26.8154,106.8748,2020-02-08,89,1,7,81,Western Pacific,0.011235955056179775,0.07865168539325842
Hainan,China,19.1959,109.7453,2020-02-08,124,2,14,108,Western Pacific,0.016129032258064516,0.11290322580645161
Hebei,China,39.549,116.1306,2020-02-08,195,1,0,194,Western Pacific,0.005128205128205128,0.0
Heilongjiang,China,47.862,127.7615,2020-02-08,295,5,13,277,Western Pacific,0.01694915254237288,0.04406779661016949
Henan,China,37.8957,114.9042,2020-02-08,981,4,0,977,Western Pacific,0.004077471967380225,0.0
Hong Kong,China,22.3,114.2,2020-02-08,26,1,0,25,Western Pacific,0.038461538461538464,0.0
Hubei,China,30.9756,112.2707,2020-02-08,27100,780,1439,24881,Western Pacific,0.028782287822878228,0.05309963099630996
Hunan,China,27.6104,111.7088,2020-02-08,803,1,156,646,Western Pacific,0.0012453300124533001,0.19427148194271482
Inner Mongolia,China,44.0935,113.9448,2020-02-08,52,0,5,47,Western Pacific,0.0,0.09615384615384616
Jiangsu,China,32.9711,119.455,2020-02-08,439,0,51,388,Western Pacific,0.0,0.11617312072892938
Jiangxi,China,27.614,115.7221,2020-02-08,698,0,55,643,Western Pacific,0.0,0.07879656160458452
Jilin,China,43.6661,126.1923,2020-02-08,69,1,4,64,Western Pacific,0.014492753623188406,0.057971014492753624
Liaoning,China,41.2956,122.6085,2020-02-08,105,0,8,97,Western Pacific,0.0,0.0761904761904762
Macau,China,22.1667,113.55,2020-02-08,10,0,1,9,Western Pacific,0.0,0.1
Ningxia,China,37.2692,106.1655,2020-02-08,45,0,15,30,Western Pacific,0.0,0.3333333333333333
Qinghai,China,35.7452,95.9956,2020-02-08,18,0,3,15,Western Pacific,0.0,0.16666666666666666
Shaanxi,China,35.1917,108.8701,2020-02-08,195,0,20,175,Western Pacific,0.0,0.10256410256410256
Shandong,China,36.3427,118.1498,2020-02-08,416,0,44,372,Western Pacific,0.0,0.10576923076923077
Shanghai,China,31.202,121.4491,2020-02-08,286,1,41,244,Western Pacific,0.0034965034965034965,0.14335664335664336
Shanxi,China,37.5777,112.2922,2020-02-08,115,0,21,94,Western Pacific,0.0,0.1826086956521739
Sichuan,China,30.6171,102.7103,2020-02-08,364,1,60,303,Western Pacific,0.0027472527472527475,0.16483516483516483
Tianjin,China,39.3054,117.323,2020-02-08,88,1,4,83,Western Pacific,0.011363636363636364,0.045454545454545456
Tibet,China,31.6927,88.0924,2020-02-08,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-02-08,42,0,0,42,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-02-08,138,0,17,121,Western Pacific,0.0,0.12318840579710146
Zhejiang,China,29.1832,120.0934,2020-02-08,1048,0,175,873,Western Pacific,0.0,0.16698473282442747
Unknown,Finland,61.92411,25.748151,2020-02-08,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-02-08,11,0,0,11,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-02-08,13,0,0,13,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-02-08,3,0,0,3,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-02-08,3,0,0,3,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-02-08,24,0,1,23,Western Pacific,0.0,0.041666666666666664
Unknown,South Korea,35.907757,127.766922,2020-02-08,24,0,1,23,Western Pacific,0.0,0.041666666666666664
Unknown,Malaysia,4.210484,101.975766,2020-02-08,16,0,1,15,Western Pacific,0.0,0.0625
Unknown,Nepal,28.1667,84.25,2020-02-08,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-02-08,3,1,0,2,Western Pacific,0.3333333333333333,0.0
Unknown,Russia,61.52401,105.318756,2020-02-08,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-02-08,33,0,2,31,Western Pacific,0.0,0.06060606060606061
Unknown,Spain,40.463667,-3.74922,2020-02-08,1,0,0,1,Europe,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-02-08,1,0,1,0,South-East Asia,0.0,1.0
Unknown,Sweden,60.128161,18.643501,2020-02-08,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-02-08,17,0,1,16,Western Pacific,0.0,0.058823529411764705
Unknown,Thailand,15.870032,100.992541,2020-02-08,32,0,10,22,South-East Asia,0.0,0.3125
Unknown,United Arab Emirates,23.424076,53.847818,2020-02-08,7,0,0,7,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-02-08,13,0,0,13,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-02-08,11,0,0,11,Americas,0.0,0.0
Unknown,Vietnam,14.058324,108.277199,2020-02-08,13,0,1,12,Western Pacific,0.0,0.07692307692307693
New South Wales,Australia,-33.8688,151.2093,2020-02-09,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-09,5,0,0,5,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-09,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-09,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Belgium,50.8333,4.469936,2020-02-09,1,0,0,1,Europe,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-09,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-09,4,0,0,4,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-09,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-09,779,1,72,706,Western Pacific,0.0012836970474967907,0.09242618741976893
Beijing,China,40.1824,116.4142,2020-02-09,326,2,37,287,Western Pacific,0.006134969325153374,0.11349693251533742
Chongqing,China,30.0572,107.874,2020-02-09,468,2,51,415,Western Pacific,0.004273504273504274,0.10897435897435898
Fujian,China,26.0789,117.9874,2020-02-09,250,0,35,215,Western Pacific,0.0,0.14
Gansu,China,35.7518,104.2861,2020-02-09,83,2,16,65,Western Pacific,0.024096385542168676,0.1927710843373494
Guangdong,China,23.3417,113.4244,2020-02-09,1131,1,141,989,Western Pacific,0.0008841732979664014,0.1246684350132626
Guangxi,China,23.8298,108.7881,2020-02-09,195,1,18,176,Western Pacific,0.005128205128205128,0.09230769230769231
Guizhou,China,26.8154,106.8748,2020-02-09,99,1,7,91,Western Pacific,0.010101010101010102,0.0707070707070707
Hainan,China,19.1959,109.7453,2020-02-09,131,3,19,109,Western Pacific,0.022900763358778626,0.1450381679389313
Hebei,China,39.549,116.1306,2020-02-09,206,2,0,204,Western Pacific,0.009708737864077669,0.0
Heilongjiang,China,47.862,127.7615,2020-02-09,307,6,14,287,Western Pacific,0.019543973941368076,0.04560260586319218
Henan,China,37.8957,114.9042,2020-02-09,1033,6,0,1027,Western Pacific,0.005808325266214908,0.0
Hong Kong,China,22.3,114.2,2020-02-09,29,1,0,28,Western Pacific,0.034482758620689655,0.0
Hubei,China,30.9756,112.2707,2020-02-09,29631,871,1795,26965,Western Pacific,0.02939489048631501,0.060578448246768585
Hunan,China,27.6104,111.7088,2020-02-09,838,1,186,651,Western Pacific,0.0011933174224343676,0.22195704057279236
Inner Mongolia,China,44.0935,113.9448,2020-02-09,54,0,5,49,Western Pacific,0.0,0.09259259259259259
Jiangsu,China,32.9711,119.455,2020-02-09,468,0,71,397,Western Pacific,0.0,0.1517094017094017
Jiangxi,China,27.614,115.7221,2020-02-09,740,0,73,667,Western Pacific,0.0,0.09864864864864865
Jilin,China,43.6661,126.1923,2020-02-09,78,1,12,65,Western Pacific,0.01282051282051282,0.15384615384615385
Liaoning,China,41.2956,122.6085,2020-02-09,107,0,12,95,Western Pacific,0.0,0.11214953271028037
Macau,China,22.1667,113.55,2020-02-09,10,0,1,9,Western Pacific,0.0,0.1
Ningxia,China,37.2692,106.1655,2020-02-09,45,0,13,32,Western Pacific,0.0,0.28888888888888886
Qinghai,China,35.7452,95.9956,2020-02-09,18,0,3,15,Western Pacific,0.0,0.16666666666666666
Shaanxi,China,35.1917,108.8701,2020-02-09,208,0,25,183,Western Pacific,0.0,0.1201923076923077
Shandong,China,36.3427,118.1498,2020-02-09,444,1,63,380,Western Pacific,0.0022522522522522522,0.14189189189189189
Shanghai,China,31.202,121.4491,2020-02-09,293,1,44,248,Western Pacific,0.0034129692832764505,0.15017064846416384
Shanxi,China,37.5777,112.2922,2020-02-09,119,0,25,94,Western Pacific,0.0,0.21008403361344538
Sichuan,China,30.6171,102.7103,2020-02-09,386,1,71,314,Western Pacific,0.0025906735751295338,0.18393782383419688
Tianjin,China,39.3054,117.323,2020-02-09,91,1,4,86,Western Pacific,0.01098901098901099,0.04395604395604396
Tibet,China,31.6927,88.0924,2020-02-09,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-02-09,45,0,0,45,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-02-09,141,0,18,123,Western Pacific,0.0,0.1276595744680851
Zhejiang,China,29.1832,120.0934,2020-02-09,1075,0,201,874,Western Pacific,0.0,0.1869767441860465
Unknown,Finland,61.92411,25.748151,2020-02-09,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-02-09,11,0,0,11,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-02-09,14,0,0,14,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-02-09,3,0,0,3,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-02-09,3,0,0,3,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-02-09,24,0,1,23,Western Pacific,0.0,0.041666666666666664
Unknown,South Korea,35.907757,127.766922,2020-02-09,25,0,3,22,Western Pacific,0.0,0.12
Unknown,Malaysia,4.210484,101.975766,2020-02-09,16,0,1,15,Western Pacific,0.0,0.0625
Unknown,Nepal,28.1667,84.25,2020-02-09,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-02-09,3,1,0,2,Western Pacific,0.3333333333333333,0.0
Unknown,Russia,61.52401,105.318756,2020-02-09,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-02-09,40,0,2,38,Western Pacific,0.0,0.05
Unknown,Spain,40.463667,-3.74922,2020-02-09,2,0,0,2,Europe,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-02-09,1,0,1,0,South-East Asia,0.0,1.0
Unknown,Sweden,60.128161,18.643501,2020-02-09,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-02-09,18,0,1,17,Western Pacific,0.0,0.05555555555555555
Unknown,Thailand,15.870032,100.992541,2020-02-09,32,0,10,22,South-East Asia,0.0,0.3125
Unknown,United Arab Emirates,23.424076,53.847818,2020-02-09,7,0,0,7,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-02-09,14,0,0,14,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-02-09,11,0,3,8,Americas,0.0,0.2727272727272727
Unknown,Vietnam,14.058324,108.277199,2020-02-09,13,0,1,12,Western Pacific,0.0,0.07692307692307693
New South Wales,Australia,-33.8688,151.2093,2020-02-10,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-10,5,0,0,5,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-10,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-10,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Belgium,50.8333,4.469936,2020-02-10,1,0,0,1,Europe,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-10,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-10,4,0,0,4,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-10,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-10,830,3,88,739,Western Pacific,0.0036144578313253013,0.10602409638554217
Beijing,China,40.1824,116.4142,2020-02-10,337,2,44,291,Western Pacific,0.005934718100890208,0.13056379821958458
Chongqing,China,30.0572,107.874,2020-02-10,486,2,66,418,Western Pacific,0.00411522633744856,0.13580246913580246
Fujian,China,26.0789,117.9874,2020-02-10,261,0,39,222,Western Pacific,0.0,0.14942528735632185
Gansu,China,35.7518,104.2861,2020-02-10,83,2,17,64,Western Pacific,0.024096385542168676,0.20481927710843373
Guangdong,China,23.3417,113.4244,2020-02-10,1159,1,167,991,Western Pacific,0.0008628127696289905,0.14408973252804141
Guangxi,China,23.8298,108.7881,2020-02-10,210,1,24,185,Western Pacific,0.004761904761904762,0.11428571428571428
Guizhou,China,26.8154,106.8748,2020-02-10,109,1,10,98,Western Pacific,0.009174311926605505,0.09174311926605505
Hainan,China,19.1959,109.7453,2020-02-10,138,3,19,116,Western Pacific,0.021739130434782608,0.13768115942028986
Hebei,China,39.549,116.1306,2020-02-10,218,2,0,216,Western Pacific,0.009174311926605505,0.0
Heilongjiang,China,47.862,127.7615,2020-02-10,331,7,30,294,Western Pacific,0.021148036253776436,0.09063444108761329
Henan,China,37.8957,114.9042,2020-02-10,1073,6,0,1067,Western Pacific,0.005591798695246971,0.0
Hong Kong,China,22.3,114.2,2020-02-10,38,1,0,37,Western Pacific,0.02631578947368421,0.0
Hubei,China,30.9756,112.2707,2020-02-10,31728,974,2222,28532,Western Pacific,0.030698436712052447,0.07003277861825517
Hunan,China,27.6104,111.7088,2020-02-10,879,1,208,670,Western Pacific,0.0011376564277588168,0.2366325369738339
Inner Mongolia,China,44.0935,113.9448,2020-02-10,58,0,5,53,Western Pacific,0.0,0.08620689655172414
Jiangsu,China,32.9711,119.455,2020-02-10,492,0,81,411,Western Pacific,0.0,0.16463414634146342
Jiangxi,China,27.614,115.7221,2020-02-10,771,1,105,665,Western Pacific,0.0012970168612191958,0.13618677042801555
Jilin,China,43.6661,126.1923,2020-02-10,80,1,13,66,Western Pacific,0.0125,0.1625
Liaoning,China,41.2956,122.6085,2020-02-10,108,0,13,95,Western Pacific,0.0,0.12037037037037036
Macau,China,22.1667,113.55,2020-02-10,10,0,1,9,Western Pacific,0.0,0.1
Ningxia,China,37.2692,106.1655,2020-02-10,49,0,13,36,Western Pacific,0.0,0.2653061224489796
Qinghai,China,35.7452,95.9956,2020-02-10,18,0,3,15,Western Pacific,0.0,0.16666666666666666
Shaanxi,China,35.1917,108.8701,2020-02-10,213,0,30,183,Western Pacific,0.0,0.14084507042253522
Shandong,China,36.3427,118.1498,2020-02-10,466,1,66,399,Western Pacific,0.002145922746781116,0.14163090128755365
Shanghai,China,31.202,121.4491,2020-02-10,299,1,48,250,Western Pacific,0.0033444816053511705,0.1605351170568562
Shanxi,China,37.5777,112.2922,2020-02-10,119,0,25,94,Western Pacific,0.0,0.21008403361344538
Sichuan,China,30.6171,102.7103,2020-02-10,405,1,80,324,Western Pacific,0.0024691358024691358,0.19753086419753085
Tianjin,China,39.3054,117.323,2020-02-10,95,1,8,86,Western Pacific,0.010526315789473684,0.08421052631578947
Tibet,China,31.6927,88.0924,2020-02-10,1,0,0,1,Western Pacific,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-02-10,49,0,0,49,Western Pacific,0.0,0.0
Yunnan,China,24.974,101.487,2020-02-10,149,0,19,130,Western Pacific,0.0,0.12751677852348994
Zhejiang,China,29.1832,120.0934,2020-02-10,1092,0,242,850,Western Pacific,0.0,0.2216117216117216
Unknown,Finland,61.92411,25.748151,2020-02-10,1,0,0,1,Europe,0.0,0.0
Unknown,France,46.2276,2.2137,2020-02-10,11,0,0,11,Europe,0.0,0.0
Unknown,Germany,51.165691,10.451526,2020-02-10,14,0,0,14,Europe,0.0,0.0
Unknown,India,20.593684,78.96288,2020-02-10,3,0,0,3,South-East Asia,0.0,0.0
Unknown,Italy,41.87194,12.56738,2020-02-10,3,0,0,3,Europe,0.0,0.0
Unknown,Japan,36.204824,138.252924,2020-02-10,26,0,4,22,Western Pacific,0.0,0.15384615384615385
Unknown,South Korea,35.907757,127.766922,2020-02-10,27,0,3,24,Western Pacific,0.0,0.1111111111111111
Unknown,Malaysia,4.210484,101.975766,2020-02-10,18,0,1,17,Western Pacific,0.0,0.05555555555555555
Unknown,Nepal,28.1667,84.25,2020-02-10,1,0,0,1,South-East Asia,0.0,0.0
Unknown,Philippines,12.879721,121.774017,2020-02-10,3,1,0,2,Western Pacific,0.3333333333333333,0.0
Unknown,Russia,61.52401,105.318756,2020-02-10,2,0,0,2,Europe,0.0,0.0
Unknown,Singapore,1.2833,103.8333,2020-02-10,45,0,2,43,Western Pacific,0.0,0.044444444444444446
Unknown,Spain,40.463667,-3.74922,2020-02-10,2,0,0,2,Europe,0.0,0.0
Unknown,Sri Lanka,7.873054,80.771797,2020-02-10,1,0,1,0,South-East Asia,0.0,1.0
Unknown,Sweden,60.128161,18.643501,2020-02-10,1,0,0,1,Europe,0.0,0.0
Unknown,Taiwan*,23.7,121.0,2020-02-10,18,0,1,17,Western Pacific,0.0,0.05555555555555555
Unknown,Thailand,15.870032,100.992541,2020-02-10,32,0,10,22,South-East Asia,0.0,0.3125
Unknown,United Arab Emirates,23.424076,53.847818,2020-02-10,8,0,0,8,Eastern Mediterranean,0.0,0.0
Unknown,United Kingdom,55.3781,-3.436,2020-02-10,14,0,0,14,Europe,0.0,0.0
Unknown,US,40.0,-100.0,2020-02-10,11,0,3,8,Americas,0.0,0.2727272727272727
Unknown,Vietnam,14.058324,108.277199,2020-02-10,14,0,1,13,Western Pacific,0.0,0.07142857142857142
New South Wales,Australia,-33.8688,151.2093,2020-02-11,4,0,2,2,Western Pacific,0.0,0.5
Queensland,Australia,-27.4698,153.0251,2020-02-11,5,0,0,5,Western Pacific,0.0,0.0
South Australia,Australia,-34.9285,138.6007,2020-02-11,2,0,0,2,Western Pacific,0.0,0.0
Victoria,Australia,-37.8136,144.9631,2020-02-11,4,0,0,4,Western Pacific,0.0,0.0
Unknown,Belgium,50.8333,4.469936,2020-02-11,1,0,0,1,Europe,0.0,0.0
Unknown,Cambodia,11.55,104.9167,2020-02-11,1,0,0,1,Western Pacific,0.0,0.0
British Columbia,Canada,53.7267,-127.6476,2020-02-11,4,0,0,4,Americas,0.0,0.0
Ontario,Canada,51.2538,-85.3232,2020-02-11,3,0,0,3,Americas,0.0,0.0
Anhui,China,31.8257,117.2264,2020-02-11,860,4,105,751,Western Pacific,0.004651162790697674,0.12209302325581395
Beijing,China,40.1824,116.4142,2020-02-11,342,3,48,291,Western Pacific,0.008771929824561403,0.14035087719298245
Chongqing,China,30.0572,107.874,2020-02-11,505,3,79,423,Western Pacific,0.005940594059405941,0.15643564356435644
Fujian,China,26.0789,117.9874,2020-02-11,267,0,45,222,Western Pacific,0.0,0.16853932584269662
Gansu,China,35.7518,104.2861,2020-02-11,86,2,24,60,Western Pacific,0.023255813953488372,0.27906976744186046
Guangdong,China,23.3417,113.4244,2020-02-11,1177,1,212,964,Western Pacific,0.0008496176720475786,0.18011894647408666
Guangxi,China,23.8298,108.7881,2020-02-11,215,1,33,181,Western Pacific,0.004651162790697674,0.15348837209302327
Guizhou,China,26.8154,106.8748,2020-02-11,127,1,17,109,Western Pacific,0.007874015748031496,0.13385826771653545
Hainan,China,19.1959,109.7453,2020-02-11,144,3,20,121,Western Pacific,0.020833333333333332,0.1388888888888889
Hebei,China,39.549,116.1306,2020-02-11,239,2,0,237,Western Pacific,0.008368200836820083,0.0
Heilongjiang,China,47.862,127.7615,2020-02-11,360,8,28,324,Western Pacific,0.022222222222222223,0.07777777777777778
Henan,China,37.8957,114.9042,2020-02-11,1105,7,0,1098,Western Pacific,0.006334841628959276,0.0
Hong Kong,China,22.3,114.2,2020-02-11,49,1,0,48,Western Pacific,0.02040816326530612,0.0
Hubei,China,30.9756,112.2707,2020-02-11,33366,1068,2639,29659,Western Pacific,0.03200863154108973,0.07909248936042679
Hunan,China,27.6104,111.7088,2020-02-11,912,1,247,664,Western Pacific,0.0010964912280701754,0.2708333333333333
Inner Mongolia,China,44.0935,113.9448,2020-02-11,58,0,5,53,Western Pacific,0.0,0.08620689655172414
Jiangsu,China,32.9711,119.455,2020-02-11,515,0,93,422,Western Pacific,0.0,0.18058252427184465
Jiangxi,China,27.614,115.7221,2020-02-11,804,1,128,675,Western Pacific,0.0012437810945273632,0.15920398009950248
Jilin,China,43.6661,126.1923,2020-02-11,81,1,18,62,Western Pacific,0.012345679012345678,0.2222222222222222
